ID,Author,Text,Date,Like_Count,Retweet_Count,Reply_Count,URL
1945111182248972777,kilicdarogluk,"Devletin içine,
hem küresel düşmanlarımız hem de yerli işbirlikçileri yardımıyla yerleşmiş ihanet şebekesinin,
halk iradesine,
devlet yapılanmasına ve Türkiye demokrasisine
göz diktiği
15 Temmuz kanlı darbe girişimine,
canlarını siper eden
251 kahraman şehidimizi saygıyla anıyor,
gazilerimize minnetlerimi iletiyorum.

Bu ihanet yapılanmasının devlet içerisindeki uzantılarının hala var olduğu ve gölgelerinin siyaset kurumuna tesir ettiği dönem henüz son bulmamıştır.
Bu yapının siyasi uzantılarının deşifre edilerek cezalandırılması,
sapla samanın birbirinden ayrılması,
önümüzdeki süreçte devletin menfaatleri ve milletin selameti açısından önemlidir.",Tue Jul 15 13:20:18 +0000 2025,2488,354,1567,https://twitter.com/kilicdarogluk/status/1945111182248972777
1943726393793085948,kilicdarogluk,"“Suriye sokaklarında düşman olduk, Türkiye’nin çöplüklerinde ise tekrar kardeş olduk.”

Kardeşlerim, Suriye iç savaşından sonra iki Suriye vatandaşı arasında geçen bu konuşmayı lütfen unutmayın.
Bu konuşmayı yapanlardan biri belki Suriyeli bir Arap, diğeri ise Suriyeli bir Kürt;
biri Nusayri veya Dürzidir.
Belki biri Sünni, biri Alevidir, kim bilir…

Kardeşlerim, Afganistan’ı terk eden Amerikan uçaklarına binebilmek için uçağın tekerlerine sarılan ve tutunamayıp aşağı düşerek hayatlarını kaybeden Afganları da unutmayın lütfen.

Sınırlarımızda yükselen savaşların bizlere hatırlatması gereken;
86 milyon vatandaşımızın, üniter devlet yapısı altında kardeşlik, birlik ve beraberlik çatısı altında kenetlenmemizin her zamankinden daha önemli olduğudur.

Kurtuluş Savaşı’nda bölücü küresel güçlere karşı birbirimize verdiğimiz sözü en derinden hatırlama zamanı gelmiştir.

Bölücü terör örgütünün tek taraflı, koşulsuz ve şartsız şekilde silahlarını imha etmesi ve yapılanmasını fesh etmesi;
bizim ayrılmaz parçamız ve bu vatanın öz evlatları olan Kürt kardeşlerimizi manipüle ederek bizlerden soyutlamaya çalışmalarının son bulduğu bir dönem olması umudunu taşıyor ve süreçten duyduğum memnuniyetimi belirtiyorum.

Bugün gelinen noktada yaşananların takipçisi olacağımın bilinmesini isterim.
Türkiye’nin terörsüz bir geleceğe adım atması önemlidir.

Üniter devlet yapımız,
Cumhuriyetimizin bağımsızlığı ve
Necip milletimizin selameti için
canlarını feda eden
Aziz Şehitlerimizin ruhu şad,
mekanları cennet olsun.",Fri Jul 11 17:37:39 +0000 2025,3217,520,1366,https://twitter.com/kilicdarogluk/status/1943726393793085948
1943029113050034661,kilicdarogluk,"Hukukun üstünlüğü, sadece bir ilke değil; demokrasinin temelidir.

Halkın oyuyla göreve gelmiş, yıllardır büyük bir emekle halkına hizmet eden belediye başkanlarımıza yönelik bu kararlar; kişisel bir yargı tasarrufu olarak değil, doğrudan halkın tercihine ve yerel demokrasinin ruhuna müdahaledir.

Masumiyet karinesi, hukuk devletinin omurgasıdır. Yargı, siyasetin gölgesinde değil; adaletin ışığında karar vermelidir. Unutulmamalıdır ki, yanlış verilen her karar sadece bir hayatı değil; bir toplumun vicdanını da kanatır.

Yargının; tarafsız, bağımsız ve evrensel hukuk normlarına sadık kalması yalnızca bir temenni değil; demokratik bir zorunluluktur.

Halkın iradesine ve hukukun üstünlüğüne yönelen her türlü müdahalenin karşısında duracağız. Bu sürecin hem hukuki hem de toplumsal takipçisi olmaya kararlılıkla devam edeceğiz.",Wed Jul 09 19:26:54 +0000 2025,2984,480,1568,https://twitter.com/kilicdarogluk/status/1943029113050034661
1942921613021766087,kilicdarogluk,"Ekran karartmalarına karşı, halkın haber alma hakkını savunan bağımsız medyanın yanındayız.

 #SözcüTV https://t.co/8eSGudwJEz",Wed Jul 09 12:19:44 +0000 2025,2318,317,883,https://twitter.com/kilicdarogluk/status/1942921613021766087
1941877450838831386,kilicdarogluk,"Aziz milletimizin başı sağ olsun.🇹🇷

Hain teröristlerin saldırısı sonucu şehit düşen kahraman Üsteğmenimizin naaşını arama çalışmaları sırasında şehit olan 5 kahraman Mehmetçiğimize Allah’tan rahmet, kederli ailelerine sabır ve başsağlığı diliyorum.

Tedavileri devam eden kahraman askerlerimizin bir an önce sağlıklarına kavuşmaları en büyük dileğimiz ve tesellimizdir.",Sun Jul 06 15:10:37 +0000 2025,2679,351,828,https://twitter.com/kilicdarogluk/status/1941877450838831386
1941523909246869744,kilicdarogluk,"Adalet ve hakkaniyet ile yükselir;
baskı ve zulümle ise çürürsün.

Korkmayın.
Dağılmayın.
Umutsuzluğa kapılmayın.
Zalimin sonu yaklaştıkça zulmü artar!

Cumhuriyet Halk Partisi, temiz siyasetin evidir.
Partimiz, hesap verebilirlik ve şeffaflık ilkesine bağlıdır.

Belediye başkanlarımız ve belediye çalışanlarımız elbette soruşturmalardan geçebilir.
Ancak beşli çetelerin ve AKP’nin zenginleştirdiği müteahhitlerin ifadeleriyle bir süreç yürütülecekse;
yalnızca CHP’li belediyelerimiz değil, parti ayrımı gözetilmeksizin kamu zararına yol açan tüm belediyeler hakkaniyetle soruşturulmalıdır.

Dayanışma duygularımla;
halkçı, kamucu ve dürüst bütün belediye başkanlarımızın ve partili çalışanlarımızın yanındayım.

Adana, Antalya ve Adıyaman Belediye Başkanlarımızın;
İzmir önceki dönem Belediye Başkanımızın, İzmir İl Başkanımızın ve tutuklu bulunan tüm diğer belediye başkanlarımızın
en kısa sürede özgürlüklerine kavuşarak görevlerine döneceklerine,
demokrasi ve adalete ulaşacağımız günlerin umuduyla mücadele etmeye devam edeceğiz.",Sat Jul 05 15:45:46 +0000 2025,7266,884,4747,https://twitter.com/kilicdarogluk/status/1941523909246869744
1941146514681905459,kilicdarogluk,"Vefat haberini derin bir üzüntüyle öğrendiğim Nihat Genç Bey’e Allah’tan rahmet, acılı ailesine ve bütün sevenlerine başsağlığı diliyorum.",Fri Jul 04 14:46:08 +0000 2025,2995,253,900,https://twitter.com/kilicdarogluk/status/1941146514681905459
1940852008778453475,kilicdarogluk,"Yanan her orman, bu ülkenin ortak mirasıdır.
Orada yükselen duman, 86 milyon vatandaşımızın ortak acısıdır.

Orman Genel Müdürlüğü, yangın tehlikesi taşıyan bölgelerde çok daha dikkatli ve hazırlıklı olmalıdır.

Orman yangınlarıyla mücadelede en etkili yöntemlerden biri olan parselasyon sistemi, vakit kaybetmeden tüm ormanlık alanlarda devreye sokulmalıdır.

Sarayın değil, devletin yangın söndürme uçak ve helikopterlerinin sayıları artırılmalıdır.

Vatandaşlarımız da ormanlık alanlarda geçirdikleri zaman boyunca, yangına sebep olabilecek her türlü davranıştan titizlikle kaçınmalıdır.

Orman yangınlarının şakası yoktur.

İzmir orman yangınında hayatını kaybeden yurttaşlarımıza Allah’tan rahmet diliyor, felaketten etkilenen tüm vatandaşlarımıza geçmiş olsun dileklerimi iletiyorum.
Yangınların bir an önce kontrol altına alınması ve benzer felaketlerin bir daha yaşanmaması en büyük temennimdir.",Thu Jul 03 19:15:52 +0000 2025,3115,414,1229,https://twitter.com/kilicdarogluk/status/1940852008778453475
1940364042503069778,kilicdarogluk,"Madımak Katliamı’nın 32. yılında,
kardeşliğimize ve birliğimize kastetmek amacıyla Madımak Oteli’ne düzenlenen hain saldırıda hayatını kaybeden 35 canımıza Allah’tan rahmet diliyor, aziz hatıralarını saygıyla anıyorum.

Et, tırnaktan ayrılmayacak;
bölücü emperyalistler hiçbir zaman emellerine ulaşamayacaklar…",Wed Jul 02 10:56:52 +0000 2025,3957,500,1253,https://twitter.com/kilicdarogluk/status/1940364042503069778
1939658144851824851,kilicdarogluk,"Kimsenin ekmeğiyle oynamayı doğru bulmuyorum.
Eğer Datça Belediyesinde çalışan arkadaşımızın işten çıkarılma gerekçesi, şahsımla ilgili yaptığı bir paylaşım ise, kendisine hakkımı helal ediyorum. Görevine iade edilmesi beni memnun eder.

Sadece o arkadaşımıza değil;
yalan ve yanlış bilgilerle yönlendirilerek bana hakaret eden gençlere de hakkımı helal ediyorum.

Fonlarla beslenen gazetecileri, trolleri ve gözü dönmüş siyasetçileri ise Allah’ın adaletine ve milletin vicdanına havale ediyorum.",Mon Jun 30 12:11:53 +0000 2025,10879,1201,11299,https://twitter.com/kilicdarogluk/status/1939658144851824851
1938242672260427805,kilicdarogluk,"Muharrem ayı, adaletin sustuğu, zalimin mazluma üstün geldiği Kerbela’nın derin acısını yüreğimize taşır.
Bu ay yalnızca bir matem değil; vicdanı, hakkaniyeti ve insanlık onurunu hatırlama zamanıdır.

Bu ayın ilk gününde Kerbela şehitlerini rahmetle anıyor, bu ortak yasımızın milletçe dayanışmaya, kardeşliğe ve barışa vesile olmasını diliyorum.
Yapılan ibadetlerin, tutulan oruçların kabul olmasını yüce Allah’tan niyaz ederim.",Thu Jun 26 14:27:18 +0000 2025,6668,1071,11401,https://twitter.com/kilicdarogluk/status/1938242672260427805
1937090336876069307,kilicdarogluk,"Yaptığı bilim çalışmalarıyla hem insanlığa hem de bilim dünyasına büyük katkıları olan ve milletimizi uluslararası arenada gururlandıran bilim insanı Doç. Dr. Canan Dağdeviren Hanımefendi’nin sağlığına kavuşmasını büyük bir mutlulukla öğrendim.
Kıymetli bilim insanımıza geçmiş olsun dileklerimi iletiyorum.
Hocamızın, ülkemize ve insanlığa verecek çok katkısı, yürüyecek çok yolu var…",Mon Jun 23 10:08:20 +0000 2025,3587,332,4591,https://twitter.com/kilicdarogluk/status/1937090336876069307
1936849106716258386,kilicdarogluk,"Gazetecilerin, siyasetçilerin ya da yurttaşların düşüncelerinden dolayı tutuklanması kabul edilemez. Bu, korkuyu ve adaletsizliği büyütür.

Cumhuriyetin ikinci yüzyılı, ancak özgürlük, hukuk ve demokrasiyle taçlanabilir; bu yolda ilerlemek hepimizin ortak sorumluluğudur.

Eleştiri, demokrasinin temelidir. Katılmadığımız fikirlerin dile getirilmesi, özgür toplumların doğal parçasıdır. Ancak özgürlükler, sorumluluk duygusuyla birlikte anlam kazanır.

Türkiye, korkuyla değil; adaletle, özgürlükle ve demokrasiyle güçlenir.",Sun Jun 22 18:09:46 +0000 2025,4216,835,2715,https://twitter.com/kilicdarogluk/status/1936849106716258386
1936073929170231762,kilicdarogluk,"Genel Başkanımız Sayın Altan Öymen’i, geçirdiği ameliyatın ardından evinde ziyaret ederek geçmiş olsun dileklerimi ilettim. Doğum günü vesilesiyle kendisine sağlıklı ve mutlu yıllar diliyorum. https://t.co/OFWBwlupsn",Fri Jun 20 14:49:29 +0000 2025,3443,315,782,https://twitter.com/kilicdarogluk/status/1936073929170231762
1935986992635900055,kilicdarogluk,"Bugün karne alan tüm evlatlarımızı yürekten kutluyorum. Emek veren öğrencilerimize ve onları sabırla yetiştiren kıymetli öğretmenlerimize teşekkür ediyorum.

Yarın üniversite sınavına girecek adaylara başarılar diliyorum. Unutmasınlar ki, biz onları her koşulda seviyoruz.
Sınavlar ne hayatın sonu ne de tek ölçüsüdür; her yıl tekrarlanır.

Notları beklediği gibi olmayan öğrencilerimiz üzülmesin; çalışarak her şey telafi edilebilir. Velilerimize düşen en büyük sorumluluk, çocuklarımızın kalbini kırmamaktır.
Çünkü notlar düzelir ama kırılan bir kalbi onarmak zordur.

Tüm öğrencilerimize huzurlu, sağlıklı ve mutlu bir tatil diliyorum.",Fri Jun 20 09:04:02 +0000 2025,3503,342,1156,https://twitter.com/kilicdarogluk/status/1935986992635900055
